City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
297,Bogalusa,US,2022-04-27 23:18:50,30.791,-89.8487,80.01,25,0,5.75
298,Fivizzano,IT,2022-04-27 23:18:50,44.2383,10.126,58.19,60,4,5.86
299,Bagh,IN,2022-04-27 23:18:50,22.3667,74.7667,85.75,17,11,7.23
300,Anajatuba,BR,2022-04-27 23:18:51,-3.2644,-44.6197,75.07,96,91,2.93
301,Machhlishahr,IN,2022-04-27 23:18:51,25.6833,82.4167,85.01,13,0,4.74
302,Lavrentiya,RU,2022-04-27 23:18:52,65.5833,-171.0,27.05,77,32,1.95
303,Berlevag,NO,2022-04-27 23:18:52,70.8578,29.0864,21.0,79,100,16.64
304,Avera,US,2022-04-27 23:18:53,33.194,-82.5271,75.54,44,0,6.29
305,Novosergiyevka,RU,2022-04-27 23:18:53,52.0934,53.6528,60.51,51,77,10.2
306,Ugoofaaru,MV,2022-04-27 23:18:53,5.6667,73.0,84.04,72,97,4.79
307,Langxiang,CN,2022-04-27 23:18:54,46.95,128.8833,43.36,43,12,5.57
308,Saratoga Springs,US,2022-04-27 23:18:55,43.0831,-73.7846,46.18,51,86,8.01
309,Caxito,AO,2022-04-27 23:18:55,-8.5785,13.6643,73.99,98,100,2.06
310,Buraydah,SA,2022-04-27 23:17:52,26.326,43.975,72.05,51,100,17.72
311,Katima Mulilo,NA,2022-04-27 23:18:56,-17.5,24.2667,66.65,72,29,3.74
312,Tuni,IN,2022-04-27 23:18:56,17.35,82.55,79.47,82,12,6.55
313,Karatau,KZ,2022-04-27 23:18:57,43.1667,70.4667,48.49,80,0,3.94
314,Salalah,OM,2022-04-27 23:18:57,17.0151,54.0924,82.49,78,0,1.14
315,Fare,PF,2022-04-27 23:18:57,-16.7,-151.0167,80.58,76,17,20.83
316,Aksarka,RU,2022-04-27 23:18:58,66.5606,67.7975,10.63,93,39,3.27
317,Aripuana,BR,2022-04-27 23:18:58,-9.1667,-60.6333,77.52,74,90,0.81
318,George Town,MY,2022-04-27 23:16:35,5.4112,100.3354,82.33,98,20,3.44
319,Hirara,JP,2022-04-27 23:18:59,24.8,125.2833,80.46,89,40,12.66
320,San Juan,AR,2022-04-27 23:19:59,-31.5375,-68.5364,63.63,22,0,1.9
321,Urucara,BR,2022-04-27 23:20:00,-2.5364,-57.76,76.96,91,99,2.39
322,Tabory,RU,2022-04-27 23:20:00,58.5198,64.5495,48.56,96,97,2.04
323,Santa Isabel,BR,2022-04-27 23:20:01,-23.3156,-46.2214,76.71,69,38,1.19
324,West Bay,KY,2022-04-27 23:20:01,19.3667,-81.4167,80.67,83,75,3.44
325,Carbonia,IT,2022-04-27 23:20:02,39.1672,8.5222,61.45,57,92,3.71
326,Mentougou,CN,2022-04-27 23:20:03,39.9392,116.0917,45.54,81,100,0.6
327,Buin,CL,2022-04-27 23:16:40,-33.7333,-70.75,59.74,84,63,2.66
328,Kerema,PG,2022-04-27 23:20:04,-7.9631,145.7785,81.23,79,59,0.78
329,Bani Walid,LY,2022-04-27 23:20:04,31.7566,13.9942,65.16,49,43,16.44
330,Saint-Pierre,RE,2022-04-27 23:20:05,-21.3393,55.4781,73.08,60,0,9.22
331,Lompoc,US,2022-04-27 23:20:06,34.6391,-120.4579,69.69,65,0,32.01
332,Benghazi,LY,2022-04-27 23:20:07,32.1167,20.0667,70.32,45,28,16.24
333,Linjiang,CN,2022-04-27 23:20:07,41.8069,126.9078,45.37,40,96,1.86
334,Quatre Cocos,MU,2022-04-27 23:20:08,-20.2078,57.7625,73.09,81,6,3.24
335,Privolzhskiy,RU,2022-04-27 23:20:09,51.4,46.0333,53.31,64,58,10.2
336,Birnin Kebbi,NG,2022-04-27 23:20:09,12.4539,4.1975,88.3,20,57,1.9
337,Timizart,DZ,2022-04-27 23:20:10,36.8,4.2667,55.54,94,100,4.94
338,Prachuap Khiri Khan,TH,2022-04-27 23:20:10,12.2167,99.75,82.69,79,8,2.82
339,Galveston,US,2022-04-27 23:20:11,29.3669,-94.9669,79.09,63,0,11.5
340,Ostrovnoy,RU,2022-04-27 23:20:12,68.0531,39.5131,21.18,78,87,28.86
341,Monrovia,LR,2022-04-27 23:20:13,6.3005,-10.7969,80.58,83,75,6.42
342,Tanout,NE,2022-04-27 23:20:13,14.9709,8.8879,84.18,14,12,7.07
343,Tondano,ID,2022-04-27 23:20:13,1.3038,124.9112,73.49,88,100,0.45
344,Pacific Grove,US,2022-04-27 23:20:14,36.6177,-121.9166,69.55,69,20,13.8
345,Namibe,AO,2022-04-27 23:15:32,-15.1961,12.1522,71.89,78,0,2.46
346,Poya,NC,2022-04-27 23:20:15,-21.35,165.15,77.59,66,100,6.98
347,Goundam,ML,2022-04-27 23:20:15,16.4145,-3.6708,82.51,19,0,10.69
348,Kruisfontein,ZA,2022-04-27 23:19:52,-34.0033,24.7314,56.52,45,3,6.35
349,Eyl,SO,2022-04-27 23:20:16,7.9803,49.8164,81.43,79,75,6.2
350,Westport,US,2022-04-27 23:20:17,41.1415,-73.3579,50.04,44,40,19.57
351,Tala,EG,2022-04-27 23:20:17,30.6803,30.9429,58.17,70,0,4.9
352,Atar,MR,2022-04-27 23:20:18,20.5169,-13.0499,75.94,17,0,9.37
353,Gainesville,US,2022-04-27 23:20:18,29.6516,-82.3248,80.67,68,75,10.36
354,Suicheng,CN,2022-04-27 23:20:19,33.8963,117.9331,53.06,60,45,12.19
355,Palermo,IT,2022-04-27 23:20:19,37.8167,13.5833,56.53,57,96,2.42
356,Baft,IR,2022-04-27 23:20:19,29.234,56.6057,54.99,50,23,1.92
357,Linxia,CN,2022-04-27 23:20:20,35.6003,103.2064,43.27,65,100,0.87
358,Huzhou,CN,2022-04-27 23:20:20,30.8703,120.0933,57.54,75,55,6.29
359,Marrakesh,MA,2022-04-27 23:20:21,31.6315,-8.0083,60.87,67,40,10.36
360,Adrar,MR,2022-04-27 23:20:21,20.5022,-10.0711,73.06,18,0,9.01
361,Marawi,PH,2022-04-27 23:20:22,7.9986,124.2928,72.43,88,94,0.85
362,College,US,2022-04-27 23:16:43,64.8569,-147.8028,53.55,33,40,9.22
363,Luanda,AO,2022-04-27 23:20:23,-8.8368,13.2343,76.37,89,100,7.05
364,Yumen,CN,2022-04-27 23:20:23,40.2833,97.2,47.7,43,100,6.11
365,Acajutla,SV,2022-04-27 23:20:24,13.5928,-89.8275,86.31,64,39,8.63
366,Stornoway,GB,2022-04-27 23:21:25,58.2093,-6.3865,39.16,87,29,0.0
367,Rafraf,TN,2022-04-27 23:21:25,37.1904,10.1837,62.91,74,99,8.43
368,Ambilobe,MG,2022-04-27 23:21:26,-13.2,49.05,72.14,96,15,2.59
369,Tateyama,JP,2022-04-27 23:21:26,34.9833,139.8667,63.1,58,100,19.3
370,Udachnyy,RU,2022-04-27 23:21:26,66.4167,112.4,18.81,88,100,4.27
371,Presidente Medici,BR,2022-04-27 23:21:27,-11.1753,-61.9014,75.76,88,11,2.39
372,Okhotsk,RU,2022-04-27 23:21:27,59.3833,143.3,28.51,62,100,18.72
373,Dicabisagan,PH,2022-04-27 23:21:28,17.0818,122.4157,81.0,80,15,0.56
374,Stavern,NO,2022-04-27 23:21:28,59.0,10.0333,39.92,85,56,6.08
375,Lishui,CN,2022-04-27 23:21:29,28.4604,119.9103,67.71,96,100,2.53
376,Barstow,US,2022-04-27 23:21:29,34.8986,-117.0228,86.99,18,8,25.1
377,Spassk,RU,2022-04-27 23:21:30,52.747,87.7545,37.62,79,4,2.71
378,Ahuimanu,US,2022-04-27 23:21:30,21.4447,-157.8378,82.11,72,100,13.8
379,Muroto,JP,2022-04-27 23:21:31,33.2833,134.15,66.0,74,90,7.11
380,Russell,US,2022-04-27 23:21:31,32.3502,-85.1999,78.4,33,0,6.91
381,Qaqortoq,GL,2022-04-27 23:21:32,60.7167,-46.0333,39.74,88,100,5.7
382,Merauke,ID,2022-04-27 23:21:32,-8.4667,140.3333,80.15,84,78,8.39
383,Vila Velha,BR,2022-04-27 23:21:32,-20.3297,-40.2925,78.75,87,0,6.91
384,Kemijarvi,FI,2022-04-27 23:21:33,66.7131,27.4306,25.45,80,96,9.15
385,Tiznit,MA,2022-04-27 23:21:33,29.5833,-9.5,58.84,80,1,5.61
386,Havoysund,NO,2022-04-27 23:21:34,70.9963,24.6622,26.83,69,100,24.54
387,Turbat,PK,2022-04-27 23:21:34,26.0023,63.044,83.71,41,44,1.99
388,Kati,ML,2022-04-27 23:21:35,12.7441,-8.0726,89.01,21,9,1.95
389,Krasnyy Kommunar,RU,2022-04-27 23:21:35,51.9644,55.3668,51.87,58,0,4.47
390,Lunglei,IN,2022-04-27 23:21:36,22.8833,92.7333,64.11,68,21,3.85
391,Areosa,PT,2022-04-27 23:21:36,41.7178,-8.8571,53.22,91,5,3.31
392,Marystown,CA,2022-04-27 23:21:36,47.1666,-55.1483,43.86,100,82,1.01
393,Mashhad,IR,2022-04-27 23:21:37,36.297,59.6062,62.74,63,0,4.61
394,Ondjiva,AO,2022-04-27 23:21:37,-17.0667,15.7333,68.95,47,60,5.44
395,Kaeo,NZ,2022-04-27 23:21:38,-35.1,173.7833,61.74,81,77,5.68
396,Kavaratti,IN,2022-04-27 23:19:20,10.5669,72.642,84.06,77,37,4.83
397,Bougouni,ML,2022-04-27 23:21:38,11.417,-7.479,92.19,30,85,3.91
398,Cumana,VE,2022-04-27 23:21:39,10.4635,-64.1775,78.24,85,100,4.63
399,Ban Nahin,LA,2022-04-27 23:20:19,18.2418,104.2122,79.99,73,46,2.24
400,Tual,ID,2022-04-27 23:21:40,-5.6667,132.75,84.92,71,96,12.8
401,Itoman,JP,2022-04-27 23:21:40,26.1247,127.6694,79.57,89,75,10.36
402,Luena,AO,2022-04-27 23:21:41,-11.7833,19.9167,65.79,67,92,4.23
403,Wyszkow,PL,2022-04-27 23:21:41,52.5928,21.4584,50.11,71,74,6.73
404,Sorong,ID,2022-04-27 23:21:41,-0.8833,131.25,78.4,88,100,5.28
405,Cayenne,GF,2022-04-27 23:18:14,4.9333,-52.3333,82.09,1,75,2.3
406,Sampit,ID,2022-04-27 23:21:42,-2.5333,112.95,73.09,95,81,1.95
407,Hambantota,LK,2022-04-27 23:21:42,6.1241,81.1185,80.94,81,35,5.61
408,Gunjur,GM,2022-04-27 23:21:43,13.2019,-16.7339,69.87,78,3,8.05
409,Jaguarao,BR,2022-04-27 23:21:43,-32.5661,-53.3758,63.46,94,97,5.35
410,Bardstown,US,2022-04-27 23:22:44,37.8092,-85.4669,69.39,36,0,3.0
411,Tromso,NO,2022-04-27 23:22:44,69.6496,18.957,25.38,93,75,3.44
412,Vanavara,RU,2022-04-27 23:22:45,60.34,102.2797,29.61,84,66,3.44
413,Bathsheba,BB,2022-04-27 23:22:45,13.2167,-59.5167,77.61,94,75,11.5
414,Ouadda,CF,2022-04-27 23:22:46,8.0777,22.4007,69.22,95,89,3.02
415,Springbok,ZA,2022-04-27 23:22:46,-29.6643,17.8865,63.54,27,0,7.56
416,Emerald,AU,2022-04-27 23:22:47,-23.5333,148.1667,75.34,73,21,11.5
417,Natal,BR,2022-04-27 23:22:47,-5.795,-35.2094,79.45,94,40,6.91
418,Ahipara,NZ,2022-04-27 23:22:47,-35.1667,173.1667,65.34,59,70,5.06
419,Ecoporanga,BR,2022-04-27 23:22:48,-18.3733,-40.8306,70.12,84,12,3.36
420,Kampong Chhnang,KH,2022-04-27 23:22:48,12.1667,104.55,82.62,74,43,6.35
421,Ellensburg,US,2022-04-27 23:22:49,46.9965,-120.5479,56.17,45,75,16.11
422,Sistranda,NO,2022-04-27 23:22:49,63.7256,8.834,40.96,76,100,30.11
423,Hobyo,SO,2022-04-27 23:22:50,5.3505,48.5268,83.19,76,64,10.25
424,Dukhovnitskoye,RU,2022-04-27 23:22:50,52.4828,48.2137,53.2,90,86,9.62
425,Panama City,PA,2022-04-27 23:22:51,8.9936,-79.5197,78.44,90,75,2.3
426,Port-Cartier,CA,2022-04-27 23:22:51,50.0334,-66.8654,42.91,89,100,8.41
427,Batticaloa,LK,2022-04-27 23:22:52,7.7102,81.6924,79.92,81,2,6.93
428,Centralia,US,2022-04-27 23:22:52,46.7162,-122.9543,54.95,78,100,5.75
429,Buluang,PH,2022-04-27 23:22:53,13.3068,123.3425,80.33,85,52,3.89
430,Zhanaozen,KZ,2022-04-27 23:22:53,43.3,52.8,68.59,41,100,8.86
431,Christchurch,NZ,2022-04-27 23:18:55,-43.5333,172.6333,60.33,78,100,4.61
432,Kasulu,TZ,2022-04-27 23:22:54,-4.5767,30.1025,63.43,93,88,2.93
433,Kahului,US,2022-04-27 23:22:54,20.8947,-156.47,82.42,66,20,20.71
434,Presidencia Roque Saenz Pena,AR,2022-04-27 23:22:55,-26.7852,-60.4388,81.1,65,100,11.1
435,Taitung,TW,2022-04-27 23:22:55,22.7583,121.1444,79.07,89,20,3.44
436,Jiaonan,CN,2022-04-27 23:22:55,35.8786,119.9753,53.42,45,28,2.89
437,Nuuk,GL,2022-04-27 23:22:56,64.1835,-51.7216,34.41,100,100,34.52
438,Arman,RU,2022-04-27 23:22:56,59.7,150.1667,27.05,61,100,14.72
439,Bambous Virieux,MU,2022-04-27 23:22:57,-20.3428,57.7575,73.22,94,20,4.61
440,Scarborough,GB,2022-04-27 23:20:54,54.2797,-0.4044,44.17,78,100,3.0
441,Nicoya,CR,2022-04-27 23:22:57,10.1483,-85.452,84.99,66,100,2.48
442,Praya,CV,2022-04-27 23:22:58,14.9215,-23.5087,68.54,77,40,17.27
443,Micomeseng,GQ,2022-04-27 23:22:58,2.1462,10.6164,69.51,99,92,2.82
444,Lincoln,US,2022-04-27 23:22:39,40.8,-96.667,81.9,39,100,10.0
445,Pitimbu,BR,2022-04-27 23:22:59,-7.4706,-34.8086,79.39,79,100,10.36
446,Tsybli,UA,2022-04-27 23:22:59,49.9948,31.5628,47.17,75,96,5.84
447,Muros,ES,2022-04-27 23:23:00,42.7762,-9.0603,52.68,92,2,3.38
448,Chino Valley,US,2022-04-27 23:23:00,34.7575,-112.4538,78.42,10,0,14.97
449,Sigli,ID,2022-04-27 23:23:00,5.3848,95.9609,79.79,82,76,4.16
450,Mobaye,CF,2022-04-27 23:23:01,4.319,21.1786,69.91,92,87,1.63
451,Zhezkazgan,KZ,2022-04-27 23:23:01,47.8043,67.7144,55.36,38,6,6.51
452,Bolobo,CD,2022-04-27 23:23:02,-2.1667,16.2333,71.76,91,69,2.39
453,Kavieng,PG,2022-04-27 23:23:02,-2.5744,150.7967,85.3,68,50,14.97
454,Homer,US,2022-04-27 23:23:03,59.6425,-151.5483,52.03,65,0,12.66
455,Nagato,JP,2022-04-27 23:23:03,34.3833,131.2,62.2,69,87,10.69
456,Kununurra,AU,2022-04-27 23:24:04,-15.7667,128.7333,76.98,83,91,0.0
457,Imeni Poliny Osipenko,RU,2022-04-27 23:24:04,52.4201,136.4853,31.96,86,100,4.59
458,Galle,LK,2022-04-27 23:24:05,6.0367,80.217,80.91,81,21,4.03
459,Doha,QA,2022-04-27 23:21:35,25.2867,51.5333,78.78,65,0,3.44
460,Fairbanks,US,2022-04-27 23:24:06,64.8378,-147.7164,53.56,34,0,9.22
461,Olafsvik,IS,2022-04-27 23:24:07,64.8945,-23.7142,43.16,73,58,2.89
462,Teya,RU,2022-04-27 23:24:07,60.3778,92.6267,33.35,97,100,3.51
463,Ketchikan,US,2022-04-27 23:24:01,55.3422,-131.6461,52.27,54,40,3.44
464,Kearney,US,2022-04-27 23:24:00,40.6995,-99.0815,78.33,23,0,4.61
465,Thayetmyo,MM,2022-04-27 23:24:08,19.3167,95.1833,84.65,60,6,2.53
466,Bonavista,CA,2022-04-27 23:24:08,48.6499,-53.1147,36.86,85,88,9.48
467,Kongolo,CD,2022-04-27 23:24:09,-5.3833,27.0,69.24,97,62,1.88
468,Abu Dhabi,AE,2022-04-27 23:19:43,24.4667,54.3667,84.31,61,40,8.05
469,Kabanjahe,ID,2022-04-27 23:24:10,3.1001,98.4908,64.45,96,96,2.08
470,Novaya Lyada,RU,2022-04-27 23:24:11,52.7131,41.6387,45.03,86,45,5.1
471,Ballina,AU,2022-04-27 23:24:11,-28.8667,153.5667,73.36,85,45,1.14
472,Itinga,BR,2022-04-27 23:24:12,-16.6131,-41.7653,71.37,87,58,3.69
473,Mount Gambier,AU,2022-04-27 23:24:12,-37.8333,140.7667,62.51,88,100,9.22
474,Isiro,CD,2022-04-27 23:24:13,2.7739,27.616,67.03,99,100,2.95
475,Krasnoselkup,RU,2022-04-27 23:24:13,65.7,82.4667,33.69,100,100,7.23
476,Ayan,RU,2022-04-27 23:24:14,56.45,138.1667,34.03,64,100,15.57
477,Touros,BR,2022-04-27 23:19:23,-5.1989,-35.4608,79.11,83,98,11.14
478,Tommot,RU,2022-04-27 23:24:14,58.9564,126.2925,28.29,71,99,5.5
479,Edmond,US,2022-04-27 23:24:15,35.6528,-97.4781,72.91,57,100,14.0
480,Santa Maria,BR,2022-04-27 23:23:08,-29.6842,-53.8069,74.5,83,40,4.61
481,Acapulco,MX,2022-04-27 23:24:16,16.8634,-99.8901,84.02,74,0,16.11
482,Saint Anthony,US,2022-04-27 23:21:03,45.0205,-93.218,51.75,39,0,16.11
483,Rawson,AR,2022-04-27 23:24:16,-43.3002,-65.1023,47.61,51,100,19.93
484,Shatoy,RU,2022-04-27 23:24:17,42.8714,45.6886,57.85,77,49,6.22
485,Kendari,ID,2022-04-27 23:24:17,-3.945,122.4989,75.74,90,97,3.22
486,Sur,OM,2022-04-27 23:24:18,22.5667,59.5289,86.95,41,1,10.36
487,Bandarbeyla,SO,2022-04-27 23:24:18,9.4942,50.8122,81.55,77,98,5.77
488,Mnogovershinnyy,RU,2022-04-27 23:24:19,53.9353,139.9242,27.57,83,100,14.0
489,Elko,US,2022-04-27 23:24:19,41.0002,-115.5012,66.22,16,20,14.0
490,Luwuk,ID,2022-04-27 23:24:20,-0.9516,122.7875,79.66,86,89,1.74
491,High Level,CA,2022-04-27 23:20:06,58.5169,-117.136,46.51,57,75,12.66
492,Hami,CN,2022-04-27 23:24:20,42.8,93.45,57.78,24,100,12.26
493,Mosquera,CO,2022-04-27 23:24:21,4.7059,-74.2302,55.49,88,75,4.61
494,Stephenville,US,2022-04-27 23:24:21,32.2207,-98.2023,73.76,61,100,10.36
495,Willmar,US,2022-04-27 23:24:22,45.1219,-95.0433,51.75,40,0,12.66
496,Fereydun Kenar,IR,2022-04-27 23:24:23,36.6864,52.5225,62.2,73,34,2.42
497,Izvoarele Sucevei,RO,2022-04-27 23:24:23,47.75,25.1833,40.95,99,100,1.81
498,Coquimbo,CL,2022-04-27 23:23:16,-29.9533,-71.3436,58.73,88,0,5.75
499,Srednekolymsk,RU,2022-04-27 23:24:24,67.45,153.6833,21.22,88,100,4.85
500,Lexington,US,2022-04-27 23:20:38,37.9887,-84.4777,65.52,34,0,10.36
501,Mbini,GQ,2022-04-27 23:25:25,1.574,9.6134,76.87,88,95,5.17
502,San-Pedro,CI,2022-04-27 23:25:25,4.7485,-6.6363,79.61,86,99,5.1
503,Joshimath,IN,2022-04-27 23:25:26,30.5667,79.5667,59.99,36,0,7.29
504,Pandan,PH,2022-04-27 23:25:26,14.0453,124.1694,81.81,82,56,10.29
505,Magrath,CA,2022-04-27 23:25:27,49.4167,-112.8686,55.11,22,100,23.02
506,Santa Rosa,PH,2022-04-27 23:22:38,14.3122,121.1114,84.02,76,97,10.07
507,Nenjiang,CN,2022-04-27 23:25:27,49.1833,125.2167,40.6,47,2,7.31
508,Serenje,ZM,2022-04-27 23:25:28,-13.2325,30.2352,59.07,90,59,13.71
509,Salinopolis,BR,2022-04-27 23:25:28,-0.6136,-47.3561,78.4,86,100,8.16
510,Ploemeur,FR,2022-04-27 23:25:29,47.7333,-3.4333,56.82,79,100,13.8
511,Torbay,CA,2022-04-27 23:24:05,47.6666,-52.7314,39.27,91,75,4.61
512,Santa Cruz,BO,2022-04-27 23:24:30,-17.8,-63.1667,80.06,78,28,9.22
513,Gat,IL,2022-04-27 23:25:30,31.61,34.7642,70.39,100,1,1.99
514,Santiago,CL,2022-04-27 23:24:05,-33.4569,-70.6483,58.86,73,75,5.75
515,Gisborne,NZ,2022-04-27 23:25:31,-38.6533,178.0042,58.5,70,95,6.15
516,Kamina,CD,2022-04-27 23:25:31,-8.7386,24.9906,63.09,96,86,4.47
517,Mananjary,MG,2022-04-27 23:25:31,-21.2167,48.3333,73.78,79,74,16.67
518,Burlington,US,2022-04-27 23:21:53,39.8835,-74.6413,50.72,49,100,12.66
519,Menongue,AO,2022-04-27 23:25:32,-14.6585,17.691,59.65,78,45,4.59
520,Darnah,LY,2022-04-27 23:25:32,32.767,22.6367,62.35,59,23,2.55
521,Marsa Matruh,EG,2022-04-27 23:25:33,31.3525,27.2453,65.01,63,0,3.96
522,Xiongzhou,CN,2022-04-27 23:25:33,25.1167,114.3,75.2,90,29,2.71
523,Solon,US,2022-04-27 23:23:06,41.3898,-81.4412,35.26,73,100,12.66
524,Ericeira,PT,2022-04-27 23:25:34,38.9627,-9.4156,58.77,89,61,11.63
525,Tarpon Springs,US,2022-04-27 23:25:34,28.1461,-82.7568,83.21,61,0,6.91
526,Sanming,CN,2022-04-27 23:25:35,26.2486,117.6186,73.83,96,68,1.54
527,Kirakira,SB,2022-04-27 23:25:35,-10.4544,161.9205,84.51,74,81,6.11
528,Formiga,BR,2022-04-27 23:25:36,-20.4644,-45.4264,68.32,62,69,3.53
529,Amuntai,ID,2022-04-27 23:25:36,-2.4177,115.2494,74.88,96,99,0.76
530,Douglas,US,2022-04-27 23:25:36,41.3,-96.167,81.48,34,75,14.97
531,Seoul,KR,2022-04-27 23:22:43,37.5683,126.9778,58.57,51,0,3.44
532,Kaohsiung,TW,2022-04-27 23:25:37,22.6163,120.3133,82.35,80,75,2.3
533,Opuwo,NA,2022-04-27 23:21:22,-18.0607,13.84,70.09,40,14,2.1
534,Tiarei,PF,2022-04-27 23:25:38,-17.5333,-149.3333,84.22,78,35,21.7
535,Polovinnoye,RU,2022-04-27 23:25:38,54.7914,65.9864,56.53,75,77,10.0
536,Camacupa,AO,2022-04-27 23:25:39,-12.0167,17.4833,62.06,73,50,2.35
537,Alekseyevsk,RU,2022-04-27 23:25:39,57.8406,108.3492,28.53,88,34,4.79
538,Takapau,NZ,2022-04-27 23:25:40,-40.0333,176.35,51.73,67,51,2.08
539,Wagar,SD,2022-04-27 23:25:40,16.1525,36.2032,86.61,8,1,9.89
540,Santa Helena De Goias,BR,2022-04-27 23:25:40,-17.8136,-50.5969,76.48,53,19,3.51
541,Costinesti,RO,2022-04-27 23:25:41,43.95,28.6333,49.24,88,7,5.26
542,Senador Jose Porfirio,BR,2022-04-27 23:25:41,-2.5908,-51.9542,75.83,96,99,2.8
543,Draguignan,FR,2022-04-27 23:25:42,43.5333,6.4667,57.0,77,24,2.3
544,Villa Maria,AR,2022-04-27 23:25:42,-32.4075,-63.2402,57.63,34,0,7.2
545,Petrovsk,RU,2022-04-27 23:25:43,52.3064,45.3917,48.97,75,32,13.44
546,Caraquet,CA,2022-04-27 23:25:43,47.7941,-64.9386,39.74,98,100,11.72
547,Mpulungu,ZM,2022-04-27 23:26:44,-8.7623,31.1141,71.89,84,99,8.43
548,Iwanai,JP,2022-04-27 23:26:44,42.9744,140.5089,48.79,51,4,14.88
549,Marsabit,KE,2022-04-27 23:26:45,2.3284,37.9899,65.14,86,73,6.91
550,Bambanglipuro,ID,2022-04-27 23:26:45,-7.95,110.2833,76.51,87,100,4.34
551,San Vicente,AR,2022-04-27 23:26:46,-26.6167,-54.1333,74.25,68,54,5.41
552,Wenling,CN,2022-04-27 23:26:46,28.3669,121.36,59.47,85,96,4.68
553,Pasewalk,DE,2022-04-27 23:26:46,53.5063,13.99,39.54,90,12,4.43
554,Pisco,PE,2022-04-27 23:22:51,-13.7,-76.2167,66.02,88,62,16.11
555,Axim,GH,2022-04-27 23:26:47,4.8699,-2.2405,80.37,85,100,8.81
556,Voyvozh,RU,2022-04-27 23:26:48,62.892,54.9635,24.6,91,100,10.04
557,Port Hedland,AU,2022-04-27 23:26:48,-20.3167,118.5667,77.05,69,99,3.44
558,Foumban,CM,2022-04-27 23:26:48,5.7291,10.9001,64.04,97,96,2.66
559,Shumyachi,RU,2022-04-27 23:26:49,53.8583,32.4242,39.52,75,74,4.05
560,Selikhino,RU,2022-04-27 23:26:49,50.3672,137.4996,34.68,79,100,7.63
561,Wasilla,US,2022-04-27 23:21:50,61.5814,-149.4394,58.55,36,0,10.36
562,Quimper,FR,2022-04-27 23:26:50,48.0,-4.1,52.36,87,100,11.5
563,Carroll,US,2022-04-27 23:26:51,39.5501,-77.0164,52.12,45,40,11.5
564,Belyy Yar,RU,2022-04-27 23:26:51,53.6039,91.3903,28.29,86,0,4.47
565,Tuy Hoa,VN,2022-04-27 23:26:52,13.0833,109.3,77.41,92,81,1.48
566,Rio Rita,PA,2022-04-27 23:26:52,9.3039,-79.7944,76.93,88,100,25.99
567,Tura,IN,2022-04-27 23:26:35,25.5198,90.2201,69.28,88,0,2.89
568,Kindu,CD,2022-04-27 23:26:53,-2.95,25.95,69.33,97,100,1.81
